id,name,date,rating,studio
1089406,Bolshoi Babylon,2015,3.26,HBO Documentary Films
1090606,The Synanon Fix: Did the Cure Become a Cult?,2024,3.38,HBO Documentary Films
1090901,Ernie & Joe,2019,3.57,HBO Documentary Films
1090970,Hostages,2022,3.67,HBO Documentary Films
1091560,Risky Drinking,2016,3.26,HBO Documentary Films
1093369,What Happened on September 11,2019,3.26,HBO Documentary Films
1095173,Wild Card: The Downfall of a Radio Loudmouth,2020,3.08,HBO Documentary Films
1096341,Obama: In Pursuit of a More Perfect Union,2021,3.57,HBO Documentary Films
1097890,1000% Me: Growing Up Mixed,2023,3.57,HBO Documentary Films
1098550,Rock and a Hard Place,2017,3.32,HBO Documentary Films
1098589,Year One: A Political Odyssey,2022,3.16,HBO Documentary Films
1098967,Unmasking Jihadi John: Anatomy of a Terrorist,2019,3.39,HBO Documentary Films
1101608,Catch and Kill: The Podcast Tapes,2021,3.49,HBO Documentary Films
1104311,"Pray, Obey, Kill",2021,3.33,HBO Documentary Films
1104954,Student Athlete,2018,3.36,HBO Documentary Films
1108987,The Golden Boy,2023,3.43,HBO Documentary Films
